document_id,application_id,doc_type,file_name,mime_type,size_bytes,storage_key,source,page_count,uploaded_by,uploaded_at,status,sha256,ocr_quality
3633,1083,BANK_STATEMENT,statement final.pdf,application/pdf,2625447,northstar-documents/bayline/1083/3633/statement final.pdf,EMAIL,11,intake@northstarcapital.com,2026-02-24 18:36:29.131677-05:00,RECEIVED,,poor
3634,1083,DRIVERS_LICENSE,belmont-welding-llc-drivers_license-202602.jpg,image/jpeg,5565645,northstar-documents/bayline/1083/3634/belmont-welding-llc-drivers_license-202602.jpg,PORTAL_UPLOAD,27,samantha.hill@belmontinc.com,2026-02-24 17:55:28.725808-05:00,RECEIVED,81fc91a4cf5dc098e444fd4db0a6d8022f3186571ea06b0819ab50634e79467b,good
3635,1084,BANK_STATEMENT,monroe-company-group-llc-bank_statement-202602.pdf,application/pdf,267432,northstar-documents/nsc_direct/1084/3635/monroe-company-group-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,3,gregory.harris@monroe.com,2026-02-23 01:30:56.323919-05:00,PARSED,803a09e1567fbf335d3be2061e9111d83651982a7ecaf025121f506db111f4c8,good
3636,1084,BANK_STATEMENT,monroe-company-group-llc-bank_statement-202602.pdf,application/pdf,2163760,northstar-documents/nsc_direct/1084/3636/monroe-company-group-llc-bank_statement-202602.pdf,EMAIL,10,intake@northstarcapital.com,2026-02-25 04:56:22.430899-05:00,PARSED,,good
3637,1084,AR_AGING,monroe-company-group-llc-ar_aging-202602.xls,application/vnd.ms-excel,4598798,northstar-documents/nsc_direct/1084/3637/monroe-company-group-llc-ar_aging-202602.xls,LEDGERLINK,19,system,2026-02-23 04:55:06.901872-05:00,PARSED,,good
3638,1084,AR_AGING,fax-20260223-3638.pdf,application/pdf,4130840,northstar-documents/nsc_direct/1084/3638/fax-20260223-3638.pdf,FAX,14,system,2026-02-23 05:10:28.261924-05:00,PARSED,,fair
3639,1085,BANK_STATEMENT,campbell-welding-services-ll-bank_statement-202604.pdf,application/pdf,1998381,northstar-documents/nsc_direct/1085/3639/campbell-welding-services-ll-bank_statement-202604.pdf,PORTAL_UPLOAD,7,michael.adams@campbellbiz.com,2026-04-09 09:00:00-05:00,PARSED,a463f9c409793908ef1f59152f8de12337001ea99d93eb1a73b7263518ee0347,good
3640,1085,TAX_RETURN,campbell-welding-services-ll-tax_return-202604.pdf,application/pdf,3941580,northstar-documents/nsc_direct/1085/3640/campbell-welding-services-ll-tax_return-202604.pdf,BRANCH_SCAN,30,system,2026-04-09 09:00:00-05:00,PARSED,,poor
3641,1085,BANK_STATEMENT,campbell-welding-services-ll-bank_statement-202604.pdf,application/pdf,2155560,northstar-documents/nsc_direct/1085/3641/campbell-welding-services-ll-bank_statement-202604.pdf,LEDGERLINK,10,system,2026-04-09 09:00:00-05:00,PARSED,,good
3642,1085,OTHER,campbell-welding-services-ll-other-202604.pdf,application/pdf,5429956,northstar-documents/nsc_direct/1085/3642/campbell-welding-services-ll-other-202604.pdf,LEDGERLINK,28,system,2026-04-09 09:00:00-05:00,PARSED,,good
3643,1086,BANK_STATEMENT,yarborough-dental-holdings-l-bank_statement-202602.pdf,application/pdf,4198418,northstar-documents/nsc_direct/1086/3643/yarborough-dental-holdings-l-bank_statement-202602.pdf,PORTAL_UPLOAD,14,benjamin.mabry@yarboroughinc.com,2026-02-27 08:59:49.076087-05:00,PARSED,2c28828296fc9af6286bcebd734188ed0d7c6a6a9d60b19d3e21443a43501310,fair
3644,1086,DRIVERS_LICENSE,fax-20260227-3644.pdf,application/pdf,569848,northstar-documents/nsc_direct/1086/3644/fax-20260227-3644.pdf,FAX,8,system,2026-02-27 03:49:21.417327-05:00,PARSED,,poor
3645,1086,BANK_STATEMENT,fax-20260228-3645.pdf,application/pdf,1915551,northstar-documents/nsc_direct/1086/3645/fax-20260228-3645.pdf,FAX,11,system,2026-02-28 03:17:51.232955-05:00,PARSED,,fair
3646,1087,BANK_STATEMENT,piedmont-company-llc-bank_statement-202603.pdf,application/pdf,2696544,northstar-documents/nsc_direct/1087/3646/piedmont-company-llc-bank_statement-202603.pdf,PORTAL_UPLOAD,9,pamela.wright@piedmontco.com,2026-03-02 18:50:53.090536-05:00,PARSED,4162f3a445de8a7a4cfb450e783320fe3af9231718dfef2d0cf09930b72597ef,good
3647,1087,BANK_STATEMENT,piedmont-company-llc-bank_statement-202602.pdf,application/pdf,3153904,northstar-documents/nsc_direct/1087/3647/piedmont-company-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,13,pamela.wright@piedmontco.com,2026-02-28 04:09:25.234135-05:00,PARSED,3855190c94c9183957b46362e71ee280679d57e9fffa32c32c77a697c2cd803e,good
3648,1088,BANK_STATEMENT,tryon-roofing-inc-bank_statement-202602.pdf,application/pdf,266118,northstar-documents/nsc_direct/1088/3648/tryon-roofing-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,3,justin.harris@tryon.com,2026-02-25 19:56:15.027730-05:00,PARSED,10941ec9fecc0f40024342ad1949f4aab4be9b4d2eff121e78b8f3631c55bc11,good
3649,1088,TAX_RETURN,tryon-roofing-inc-tax_return-202602.pdf,application/pdf,7052752,northstar-documents/nsc_direct/1088/3649/tryon-roofing-inc-tax_return-202602.pdf,EMAIL,28,intake@northstarcapital.com,2026-02-26 08:51:13.441524-05:00,PARSED,,poor
3650,1088,VOIDED_CHECK,tryon-roofing-inc-voided_check-202602.jpg,image/jpeg,373499,northstar-documents/nsc_direct/1088/3650/tryon-roofing-inc-voided_check-202602.jpg,BRANCH_SCAN,7,system,2026-02-26 18:40:16.798343-05:00,PARSE_FAILED,,poor
3651,1089,BANK_STATEMENT,pinehurst-tax-llc-bank_statement-202602.pdf,application/pdf,898751,northstar-documents/nsc_direct/1089/3651/pinehurst-tax-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,7,linda.thompson@pinehurst.com,2026-02-25 06:26:49.802118-05:00,PARSED,77c29f760e73fe91ef58abf5e9c14af4112488951c01d60fb0347bddaa50e4a7,good
3652,1089,BANK_STATEMENT,pinehurst-tax-llc-bank_statement-202602.pdf,application/pdf,605409,northstar-documents/nsc_direct/1089/3652/pinehurst-tax-llc-bank_statement-202602.pdf,LEDGERLINK,7,system,2026-02-27 11:12:44.244397-05:00,PARSED,,fair
3653,1089,VOIDED_CHECK,pinehurst-tax-llc-voided_check-202602.jpg,image/jpeg,313919,northstar-documents/nsc_direct/1089/3653/pinehurst-tax-llc-voided_check-202602.jpg,PORTAL_UPLOAD,1,linda.thompson@pinehurst.com,2026-02-26 14:52:01.268185-05:00,PARSED,58d916b17667916d6b6c9999bdef12160841fe03c83009a75ba92fb1efc0cdea,good
3654,1090,BANK_STATEMENT,ironwood-paving-inc-bank_statement-202602.pdf,application/pdf,1380012,northstar-documents/nsc_direct/1090/3654/ironwood-paving-inc-bank_statement-202602.pdf,LEDGERLINK,6,system,2026-02-28 06:31:18.636554-05:00,PARSED,,good
3655,1090,AR_AGING,fax-20260227-3655.pdf,application/pdf,1452850,northstar-documents/nsc_direct/1090/3655/fax-20260227-3655.pdf,FAX,5,system,2026-02-27 04:43:49.041626-05:00,PARSED,,fair
3656,1090,DRIVERS_LICENSE,fax-20260228-3656.pdf,application/pdf,1885491,northstar-documents/nsc_direct/1090/3656/fax-20260228-3656.pdf,FAX,9,system,2026-02-28 08:41:26.737224-05:00,PARSED,,poor
3657,1090,BANK_STATEMENT,ironwood-paving-inc-bank_statement-202602.pdf,application/pdf,1139068,northstar-documents/nsc_direct/1090/3657/ironwood-paving-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,7,ryan.okafor@ironwood.com,2026-02-26 13:39:51.962201-05:00,QUARANTINED,eb84220f61d962d5bec022806212459b1b20875f3325d3c167c36613e56a23f9,good
3658,1091,BANK_STATEMENT,mint-hill-roasters-holdings--bank_statement-202603.pdf,application/pdf,2045460,northstar-documents/nsc_direct/1091/3658/mint-hill-roasters-holdings--bank_statement-202603.pdf,PORTAL_UPLOAD,10,sharon.lewis@mintinc.com,2026-03-07 06:32:23.800047-05:00,PARSED,5fe7313282b31b4ac6c1132aee6609befd79f3136407ff38c20766901d8d745f,good
3659,1091,DEBT_SCHEDULE,mint-hill-roasters-holdings--debt_schedule-202603.xls,application/vnd.ms-excel,2834559,northstar-documents/nsc_direct/1091/3659/mint-hill-roasters-holdings--debt_schedule-202603.xls,PORTAL_UPLOAD,9,sharon.lewis@mintinc.com,2026-03-08 05:25:40.019476-05:00,PARSED,ab21069fb74e4e1cfcf94ed5a6d0e1072536b29dcf58be0d43da8b071079e0a5,good
3660,1092,BANK_STATEMENT,thomas-paving-co-bank_statement-202602.pdf,application/pdf,694100,northstar-documents/bayline/1092/3660/thomas-paving-co-bank_statement-202602.pdf,PORTAL_UPLOAD,5,charles.walker@thomasbiz.com,2026-02-26 06:38:40.281244-05:00,PARSED,f849d89de1074d047465dc89709879441ce6d96df5c70ea38f82b2d661c23b49,good
3661,1092,VOIDED_CHECK,bank stuff.pdf,image/jpeg,4685200,northstar-documents/bayline/1092/3661/bank stuff.pdf,EMAIL,20,intake@northstarcapital.com,2026-02-25 01:42:19.669002-05:00,PARSED,,good
3662,1092,BANK_STATEMENT,thomas-paving-co-bank_statement-202602.pdf,application/pdf,1368700,northstar-documents/bayline/1092/3662/thomas-paving-co-bank_statement-202602.pdf,PORTAL_UPLOAD,10,charles.walker@thomasbiz.com,2026-02-25 17:06:03.827624-05:00,PARSED,3305fb006d65120c307900b8f27af7ea467cd4acc0c9d073617d574dc451970e,good
3663,1092,VOIDED_CHECK,SCAN_20260214_0001.pdf,image/jpeg,3840525,northstar-documents/bayline/1092/3663/SCAN_20260214_0001.pdf,EMAIL,13,intake@northstarcapital.com,2026-02-23 08:15:34.130652-05:00,PARSED,,good
3664,1093,BANK_STATEMENT,steele-creek-machine-inc-bank_statement-202603.pdf,application/pdf,1375184,northstar-documents/nsc_direct/1093/3664/steele-creek-machine-inc-bank_statement-202603.pdf,PORTAL_UPLOAD,8,stephanie.carter@steele.com,2026-03-10 15:47:41.836668-05:00,PARSE_FAILED,26d0ef66bda9d6e77cde8968ff22113dce4063e2ca77844fcb9fbbabb85afb00,good
3665,1093,OTHER,Untitled.pdf,application/pdf,2432304,northstar-documents/nsc_direct/1093/3665/Untitled.pdf,EMAIL,8,intake@northstarcapital.com,2026-03-09 02:56:16.918707-05:00,PARSED,,good
3666,1093,TAX_RETURN,steele-creek-machine-inc-tax_return-202603.pdf,application/pdf,2331804,northstar-documents/nsc_direct/1093/3666/steele-creek-machine-inc-tax_return-202603.pdf,PORTAL_UPLOAD,12,stephanie.carter@steele.com,2026-03-09 00:17:17.622883-05:00,PARSED,89dc14597bafde9bfb8e54ec60896e4e85f8f7377a11f119e3d359bef1c6ff9a,fair
3667,1093,AR_AGING,steele-creek-machine-inc-ar_aging-202603.xls,application/vnd.ms-excel,234490,northstar-documents/nsc_direct/1093/3667/steele-creek-machine-inc-ar_aging-202603.xls,PORTAL_UPLOAD,2,stephanie.carter@steele.com,2026-03-10 14:38:28.978199-05:00,PARSED,055b0bffac76f3616daa64706d0da680a702fdfa8002c4aad733d68eaf97a128,good
3668,1093,BANK_STATEMENT,steele-creek-machine-inc-bank_statement-202603.pdf,application/pdf,1300768,northstar-documents/nsc_direct/1093/3668/steele-creek-machine-inc-bank_statement-202603.pdf,LEDGERLINK,14,system,2026-03-08 17:24:34.531659-05:00,PARSED,,good
3669,1094,BANK_STATEMENT,randolph-insurance-llc-bank_statement-202603.pdf,application/pdf,2921500,northstar-documents/nsc_direct/1094/3669/randolph-insurance-llc-bank_statement-202603.pdf,PORTAL_UPLOAD,10,brandon.williams@randolphbiz.com,2026-03-02 09:44:16.381801-05:00,PARSED,4b477c4c363d774cd3885d4a8ea9846ffb78c124df56ade53da741ddcf5a5134,good
3670,1094,OTHER,randolph-insurance-llc-other-202603.pdf,application/pdf,1243977,northstar-documents/nsc_direct/1094/3670/randolph-insurance-llc-other-202603.pdf,PORTAL_UPLOAD,7,brandon.williams@randolphbiz.com,2026-03-01 21:20:23.915046-05:00,PARSED,626362ca167db99abca4c0dbbbf461c4bf1652fe90cdd978ba1f16fe6da1a078,good
3671,1094,BANK_STATEMENT,randolph-insurance-llc-bank_statement-202603.pdf,application/pdf,295744,northstar-documents/nsc_direct/1094/3671/randolph-insurance-llc-bank_statement-202603.pdf,PORTAL_UPLOAD,4,brandon.williams@randolphbiz.com,2026-03-02 19:51:08.609678-05:00,PARSED,5757a68f1a8718ed9feec000a90b05fddcc97642ace4fc54e1c980177a9ef348,good
3672,1094,VOIDED_CHECK,randolph-insurance-llc-voided_check-202603.jpg,image/jpeg,4876576,northstar-documents/nsc_direct/1094/3672/randolph-insurance-llc-voided_check-202603.jpg,BRANCH_SCAN,16,system,2026-03-03 01:24:13.418376-05:00,PARSED,,fair
3673,1094,BANK_STATEMENT,randolph-insurance-llc-bank_statement-202603.pdf,application/pdf,2517749,northstar-documents/nsc_direct/1094/3673/randolph-insurance-llc-bank_statement-202603.pdf,PORTAL_UPLOAD,13,brandon.williams@randolphbiz.com,2026-03-02 10:18:26.969502-05:00,PARSED,4af1a89a0c18ae99c95052cb723c9a62c738521ab233307968191a1da2a43757,good
3674,1094,AR_AGING,randolph-insurance-llc-ar_aging-202603.xls,application/vnd.ms-excel,1341855,northstar-documents/nsc_direct/1094/3674/randolph-insurance-llc-ar_aging-202603.xls,PORTAL_UPLOAD,15,brandon.williams@randolphbiz.com,2026-03-02 17:25:23.606232-05:00,PARSED,12e36832b9248089a5b273245ab8a90c30242fb30909cf894d57b921dcad7926,good
3675,1095,BANK_STATEMENT,idlewild-contractors-llc-bank_statement-202603.pdf,application/pdf,3418855,northstar-documents/bayline/1095/3675/idlewild-contractors-llc-bank_statement-202603.pdf,PORTAL_UPLOAD,11,susan.mitchell@idlewild.com,2026-03-01 09:04:22.459488-05:00,PARSED,1d1e682956591dc578d1ea89aaf573244790432fb103d10d31eec945d9fa0261,good
3676,1095,AR_AGING,idlewild-contractors-llc-ar_aging-202602.xls,application/vnd.ms-excel,6776484,northstar-documents/bayline/1095/3676/idlewild-contractors-llc-ar_aging-202602.xls,PORTAL_UPLOAD,22,susan.mitchell@idlewild.com,2026-02-28 15:27:56.270753-05:00,PARSED,b1f2e3633c464c56f9b8a9a66c3aff671f59c0df8323d5cea3ea60bded6e102d,good
3677,1095,BANK_STATEMENT,idlewild-contractors-llc-bank_statement-202602.pdf,application/pdf,567176,northstar-documents/bayline/1095/3677/idlewild-contractors-llc-bank_statement-202602.pdf,EMAIL,4,intake@northstarcapital.com,2026-02-28 09:33:57.641224-05:00,PARSED,,poor
3678,1096,BANK_STATEMENT,cornelius-electric-inc-bank_statement-202603.pdf,application/pdf,4107390,northstar-documents/nsc_direct/1096/3678/cornelius-electric-inc-bank_statement-202603.pdf,PORTAL_UPLOAD,14,larry.walker@cornelius.com,2026-03-01 21:51:07.373174-05:00,PARSED,,good
3679,1096,AR_AGING,cornelius-electric-inc-ar_aging-202603.xls,application/vnd.ms-excel,2255013,northstar-documents/nsc_direct/1096/3679/cornelius-electric-inc-ar_aging-202603.xls,BRANCH_SCAN,9,system,2026-03-01 17:55:10.735764-05:00,PARSED,,fair
3680,1096,OTHER,cornelius-electric-inc-other-202603.pdf,application/pdf,611010,northstar-documents/nsc_direct/1096/3680/cornelius-electric-inc-other-202603.pdf,PORTAL_UPLOAD,9,larry.walker@cornelius.com,2026-03-01 15:00:27.436860-05:00,PARSED,,good
3681,1096,BANK_STATEMENT,cornelius-electric-inc-bank_statement-202603.pdf,application/pdf,634575,northstar-documents/nsc_direct/1096/3681/cornelius-electric-inc-bank_statement-202603.pdf,PORTAL_UPLOAD,5,larry.walker@cornelius.com,2026-03-01 08:53:48.637706-05:00,PARSED,2f1f2b55ad0e719a9e20667445bf2eb2de172a3433282f5178a60313063b5890,good
3682,1096,VOIDED_CHECK,cornelius-electric-inc-voided_check-202603.jpg,image/jpeg,4751302,northstar-documents/nsc_direct/1096/3682/cornelius-electric-inc-voided_check-202603.jpg,PORTAL_UPLOAD,29,larry.walker@cornelius.com,2026-03-01 07:58:44.335874-05:00,PARSED,6a4b6f9adbe644438037ac5a678827bf5c5bc9204e484a2cb4ee2ce4b3a8c2d9,fair
3683,1096,AR_AGING,cornelius-electric-inc-ar_aging-202602.xls,application/vnd.ms-excel,4326840,northstar-documents/nsc_direct/1096/3683/cornelius-electric-inc-ar_aging-202602.xls,LEDGERLINK,30,system,2026-02-28 23:36:27.618404-05:00,RECEIVED,,fair
3684,1096,OTHER,fax-20260301-3684.pdf,application/pdf,7345230,northstar-documents/nsc_direct/1096/3684/fax-20260301-3684.pdf,FAX,30,system,2026-03-01 14:43:51.723119-05:00,PARSED,,fair
3685,1097,BANK_STATEMENT,pinehurst-partners-services--bank_statement-202602.pdf,application/pdf,621595,northstar-documents/nsc_direct/1097/3685/pinehurst-partners-services--bank_statement-202602.pdf,EMAIL,5,intake@northstarcapital.com,2026-02-24 02:43:43.665165-05:00,PARSED,,fair
3686,1097,BANK_STATEMENT,pinehurst-partners-services--bank_statement-202602.pdf,application/pdf,300964,northstar-documents/nsc_direct/1097/3686/pinehurst-partners-services--bank_statement-202602.pdf,PORTAL_UPLOAD,4,george.nguyen@pinehurstbiz.com,2026-02-23 23:03:22.222214-05:00,PARSED,45784b1c39f42257b467e41cd371edf9840c2f84bedf2f40bbeab1061ba37917,good
3687,1097,AR_AGING,pinehurst-partners-services--ar_aging-202602.xls,application/vnd.ms-excel,5698287,northstar-documents/nsc_direct/1097/3687/pinehurst-partners-services--ar_aging-202602.xls,PORTAL_UPLOAD,21,george.nguyen@pinehurstbiz.com,2026-02-22 20:14:28.241295-05:00,PARSED,3ca0d6cf3b1da0fa2d7132868fa93128cd825099030e9ac5858d55f250094a3e,fair
3688,1098,BANK_STATEMENT,miller-plumbing-services-llc-bank_statement-202602.pdf,application/pdf,1101840,northstar-documents/cascade/1098/3688/miller-plumbing-services-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,8,richard.carter@millerbiz.com,2026-02-22 18:21:49.338709-05:00,PARSED,4437333855d1f2db5aabcdda377136ac894424e57d506a9bcee067a75c32ecfe,good
3689,1098,DEBT_SCHEDULE,miller-plumbing-services-llc-debt_schedule-202602.xls,application/vnd.ms-excel,5220953,northstar-documents/cascade/1098/3689/miller-plumbing-services-llc-debt_schedule-202602.xls,PORTAL_UPLOAD,19,richard.carter@millerbiz.com,2026-02-22 21:26:53.463567-05:00,PARSED,f97ee84c0636b38a32b112ed2874f35dcca9fd70228c4bff9ec0d6d62bc58c08,fair
3690,1099,BANK_STATEMENT,harbor-partners-inc-bank_statement-202602.pdf,application/pdf,1604344,northstar-documents/nsc_direct/1099/3690/harbor-partners-inc-bank_statement-202602.pdf,LEDGERLINK,7,system,2026-02-25 16:01:04.500199-05:00,PARSED,,good
3691,1099,BANK_STATEMENT,document (2).pdf,application/pdf,2206100,northstar-documents/nsc_direct/1099/3691/document (2).pdf,EMAIL,10,intake@northstarcapital.com,2026-02-25 19:01:32.506634-05:00,PARSED,,good
3692,1099,DRIVERS_LICENSE,document (2).pdf,image/jpeg,427236,northstar-documents/nsc_direct/1099/3692/document (2).pdf,EMAIL,3,intake@northstarcapital.com,2026-02-28 05:01:22.143996-05:00,PARSED,,good
3693,1099,TAX_RETURN,harbor-partners-inc-tax_return-202602.pdf,application/pdf,405472,northstar-documents/nsc_direct/1099/3693/harbor-partners-inc-tax_return-202602.pdf,LEDGERLINK,8,system,2026-02-25 23:26:11.925170-05:00,PARSED,,good
3694,1100,BANK_STATEMENT,nelson-flooring-llc-bank_statement-202602.pdf,application/pdf,2820006,northstar-documents/nsc_direct/1100/3694/nelson-flooring-llc-bank_statement-202602.pdf,LEDGERLINK,14,system,2026-02-24 00:58:50.928223-05:00,PARSED,,fair
3695,1100,TAX_RETURN,nelson-flooring-llc-tax_return-202602.pdf,application/pdf,3420768,northstar-documents/nsc_direct/1100/3695/nelson-flooring-llc-tax_return-202602.pdf,LEDGERLINK,16,system,2026-02-24 22:46:42.083733-05:00,PARSED,,good
3696,1100,DEBT_SCHEDULE,nelson-flooring-llc-debt_schedule-202602.xls,application/vnd.ms-excel,2171453,northstar-documents/nsc_direct/1100/3696/nelson-flooring-llc-debt_schedule-202602.xls,PORTAL_UPLOAD,23,kenneth.okafor@nelsonbiz.com,2026-02-23 22:44:29.824694-05:00,PARSED,,poor
3697,1101,BANK_STATEMENT,fax-20260225-3697.pdf,application/pdf,763884,northstar-documents/nsc_direct/1101/3697/fax-20260225-3697.pdf,FAX,4,system,2026-02-25 01:25:16.508698-05:00,PARSED,,fair
3698,1101,BANK_STATEMENT,ramirez-textile-llc-bank_statement-202602.pdf,application/pdf,1082480,northstar-documents/nsc_direct/1101/3698/ramirez-textile-llc-bank_statement-202602.pdf,LEDGERLINK,4,system,2026-02-24 06:49:57.276608-05:00,PARSED,,good
3699,1101,DRIVERS_LICENSE,ramirez-textile-llc-drivers_license-202602.jpg,image/jpeg,4776928,northstar-documents/nsc_direct/1101/3699/ramirez-textile-llc-drivers_license-202602.jpg,PORTAL_UPLOAD,26,cynthia.yarborough@ramirezbiz.com,2026-02-23 23:35:18.885115-05:00,PARSED,,good
3700,1102,BANK_STATEMENT,piedmont-welding-co-bank_statement-202602.pdf,application/pdf,1159100,northstar-documents/nsc_direct/1102/3700/piedmont-welding-co-bank_statement-202602.pdf,PORTAL_UPLOAD,10,jennifer.hall@piedmont.com,2026-02-23 00:41:08.834968-05:00,PARSED,62e06e916d68968b08af1d3aa67ddb6afa0e1030ffbee189011f62a4ef89dcb9,good
3701,1102,TAX_RETURN,fax-20260221-3701.pdf,application/pdf,2381324,northstar-documents/nsc_direct/1102/3701/fax-20260221-3701.pdf,FAX,11,system,2026-02-21 00:57:12.671627-05:00,PARSED,,fair
3702,1102,DRIVERS_LICENSE,piedmont-welding-co-drivers_license-202602.jpg,image/jpeg,798278,northstar-documents/nsc_direct/1102/3702/piedmont-welding-co-drivers_license-202602.jpg,PORTAL_UPLOAD,13,jennifer.hall@piedmont.com,2026-02-22 16:20:04.285846-05:00,PARSED,,good
3703,1102,DEBT_SCHEDULE,piedmont-welding-co-debt_schedule-202602.xls,application/vnd.ms-excel,4454961,northstar-documents/nsc_direct/1102/3703/piedmont-welding-co-debt_schedule-202602.xls,PORTAL_UPLOAD,21,jennifer.hall@piedmont.com,2026-02-22 14:43:45.729542-05:00,PARSED,,good
3704,1103,BANK_STATEMENT,campbell-paving-llc-bank_statement-202602.pdf,application/pdf,1418500,northstar-documents/nsc_direct/1103/3704/campbell-paving-llc-bank_statement-202602.pdf,EMAIL,10,intake@northstarcapital.com,2026-02-28 20:02:50.860903-05:00,PARSED,,good
3705,1103,AR_AGING,campbell-paving-llc-ar_aging-202602.xls,application/vnd.ms-excel,592071,northstar-documents/nsc_direct/1103/3705/campbell-paving-llc-ar_aging-202602.xls,LEDGERLINK,3,system,2026-02-27 18:47:12.370793-05:00,PARSED,,good
3706,1103,BANK_STATEMENT,bank stuff.pdf,application/pdf,854382,northstar-documents/nsc_direct/1103/3706/bank stuff.pdf,EMAIL,6,intake@northstarcapital.com,2026-02-26 03:48:29.004953-05:00,PARSE_FAILED,,good
3707,1103,DEBT_SCHEDULE,statement final.pdf,application/vnd.ms-excel,3692806,northstar-documents/nsc_direct/1103/3707/statement final.pdf,EMAIL,13,intake@northstarcapital.com,2026-02-26 11:53:10.532370-05:00,RECEIVED,,good
3708,1104,BANK_STATEMENT,providence-group-inc-bank_statement-202602.pdf,application/pdf,718182,northstar-documents/nsc_direct/1104/3708/providence-group-inc-bank_statement-202602.pdf,EMAIL,9,intake@northstarcapital.com,2026-02-27 00:18:46.538972-05:00,PARSED,,fair
3709,1104,VOIDED_CHECK,providence-group-inc-voided_check-202602.jpg,image/jpeg,213680,northstar-documents/nsc_direct/1104/3709/providence-group-inc-voided_check-202602.jpg,PORTAL_UPLOAD,4,michelle.moore@providencebiz.com,2026-02-26 07:50:22.185227-05:00,PARSED,a1d4c3174c5b6e2bf51ee9b7b0ef567d3757ea5337c99129db9b8033088bf4ee,good
3710,1106,BANK_STATEMENT,concord-welding-services-llc-bank_statement-202602.pdf,application/pdf,718188,northstar-documents/nsc_direct/1106/3710/concord-welding-services-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,3,kevin.nguyen@concordbiz.com,2026-02-27 10:56:00.983751-05:00,PARSED,90b40cc73e8db13d510881f0bf317e1479c86c17f448460f817a555d9c5abe55,fair
3711,1106,OTHER,concord-welding-services-llc-other-202602.pdf,application/pdf,7507650,northstar-documents/nsc_direct/1106/3711/concord-welding-services-llc-other-202602.pdf,PORTAL_UPLOAD,30,kevin.nguyen@concordbiz.com,2026-02-27 17:34:03.161781-05:00,PARSED,044da6d9c73133d31355069fcec8433c627dd9a705a6a5b08cdc0705a1d6d2d5,good
3712,1106,BANK_STATEMENT,concord-welding-services-llc-bank_statement-202602.pdf,application/pdf,1931006,northstar-documents/nsc_direct/1106/3712/concord-welding-services-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,11,kevin.nguyen@concordbiz.com,2026-02-27 14:01:05.084784-05:00,PARSED,89117c219613df855d3819d5906f11c0a08f3bb96e0b42ca09c92e27d23e3041,good
3713,1106,TAX_RETURN,concord-welding-services-llc-tax_return-202602.pdf,application/pdf,2129314,northstar-documents/nsc_direct/1106/3713/concord-welding-services-llc-tax_return-202602.pdf,EMAIL,11,intake@northstarcapital.com,2026-02-27 10:03:25.561318-05:00,PARSED,,good
3714,1107,BANK_STATEMENT,sardis-irrigation-llc-bank_statement-202602.pdf,application/pdf,1656936,northstar-documents/nsc_direct/1107/3714/sardis-irrigation-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,12,christopher.gonzalez@sardis.com,2026-02-27 21:04:12.449875-05:00,PARSED,518136f18b5ad30bee0233ae7e73d3b1739a14beebb041f7d65442411baab361,good
3715,1107,TAX_RETURN,statement final.pdf,application/pdf,3546592,northstar-documents/nsc_direct/1107/3715/statement final.pdf,EMAIL,28,intake@northstarcapital.com,2026-03-01 01:54:08.136403-05:00,PARSED,,fair
3716,1108,BANK_STATEMENT,cedar-tax-llc-bank_statement-202602.pdf,application/pdf,519096,northstar-documents/nsc_direct/1108/3716/cedar-tax-llc-bank_statement-202602.pdf,EMAIL,4,intake@northstarcapital.com,2026-02-24 20:13:38.347020-05:00,PARSED,,fair
3717,1108,BANK_STATEMENT,cedar-tax-llc-bank_statement-202602.pdf,application/pdf,2043150,northstar-documents/nsc_direct/1108/3717/cedar-tax-llc-bank_statement-202602.pdf,LEDGERLINK,10,system,2026-02-24 13:55:18.954459-05:00,PARSED,,good
3718,1108,TAX_RETURN,fax-20260225-3718.pdf,application/pdf,3405000,northstar-documents/nsc_direct/1108/3718/fax-20260225-3718.pdf,FAX,25,system,2026-02-25 18:12:29.977285-05:00,PARSED,,fair
3719,1108,AR_AGING,cedar-tax-llc-ar_aging-202602.xls,application/vnd.ms-excel,1652313,northstar-documents/nsc_direct/1108/3719/cedar-tax-llc-ar_aging-202602.xls,PORTAL_UPLOAD,13,karen.green@cedarbiz.com,2026-02-23 01:20:53.990965-05:00,PARSED,538e4672ebc2df7c46ffee764aba493ea7e038c6010a7615ebcf3a6350e7f52f,good
3720,1109,BANK_STATEMENT,pinehurst-tire-llc-bank_statement-202602.pdf,application/pdf,1179504,northstar-documents/cascade/1109/3720/pinehurst-tire-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,12,shirley.wilson@pinehurstbiz.com,2026-02-28 17:21:53.109081-05:00,PARSED,d9b42a0ef97d8fa3182663582c3e7acf7ca5fdd6ecffc9717d319261fcf35e3f,fair
